Nome do Ativo;Data;Cota/Preço de Fechamento Ajustados
IDA-DI;17/05/2022;2772,65
IDA-DI;18/05/2022;2774,11
IDA-DI;19/05/2022;2775,67
IDA-DI;20/05/2022;2777,22
IDA-DI;23/05/2022;2778,79
IDA-DI;24/05/2022;2768,78
IDA-DI;25/05/2022;2770,35
IDA-DI;26/05/2022;2771,97
IDA-DI;27/05/2022;2773,46
IDA-DI;30/05/2022;2786,45
IDA-DI;31/05/2022;2787,88
IDA-DI;01/06/2022;2789,24
IDA-DI;02/06/2022;2790,67
IDA-DI;03/06/2022;2792,22
IDA-DI;06/06/2022;2793,80
IDA-DI;07/06/2022;2795,25
IDA-DI;08/06/2022;2796,76
IDA-DI;09/06/2022;2798,27
IDA-DI;10/06/2022;2799,87
IDA-DI;13/06/2022;2801,53
IDA-DI;14/06/2022;2802,87
IDA-DI;15/06/2022;2804,27
IDA-DI;17/06/2022;2805,76
IDA-DI;20/06/2022;2807,32
IDA-DI;21/06/2022;2808,91
IDA-DI;22/06/2022;2810,53
IDA-DI;23/06/2022;2812,18
IDA-DI;24/06/2022;2813,73
IDA-DI;27/06/2022;2815,53
IDA-DI;28/06/2022;2817,03
IDA-DI;29/06/2022;2818,50
IDA-DI;30/06/2022;2820,00
IDA-DI;01/07/2022;2821,40
IDA-DI;04/07/2022;2822,84
IDA-DI;05/07/2022;2824,39
IDA-DI;06/07/2022;2825,92
IDA-DI;07/07/2022;2827,50
IDA-DI;08/07/2022;2829,01
IDA-DI;11/07/2022;2830,54
IDA-DI;12/07/2022;2831,96
IDA-DI;13/07/2022;2833,51
IDA-DI;14/07/2022;2835,16
IDA-DI;15/07/2022;2836,80
IDA-DI;18/07/2022;2838,34
IDA-DI;19/07/2022;2839,82
IDA-DI;20/07/2022;2841,24
IDA-DI;21/07/2022;2842,73
IDA-DI;22/07/2022;2844,33
IDA-DI;25/07/2022;2845,85
IDA-DI;26/07/2022;2847,36
IDA-DI;27/07/2022;2848,80
IDA-DI;28/07/2022;2850,39
IDA-DI;29/07/2022;2851,96
IDA-DI;01/08/2022;2853,56
IDA-DI;02/08/2022;2855,01
IDA-DI;03/08/2022;2856,76
IDA-DI;04/08/2022;2858,48
IDA-DI;05/08/2022;2860,22
IDA-DI;08/08/2022;2861,91
IDA-DI;09/08/2022;2863,55
IDA-DI;10/08/2022;2865,03
IDA-DI;11/08/2022;2866,65
IDA-DI;12/08/2022;2868,22
IDA-DI;15/08/2022;2869,78
IDA-DI;16/08/2022;2871,32
IDA-DI;17/08/2022;2872,93
IDA-DI;18/08/2022;2874,59
IDA-DI;19/08/2022;2876,19
IDA-DI;22/08/2022;2877,97
IDA-DI;23/08/2022;2879,66
IDA-DI;24/08/2022;2881,40
IDA-DI;25/08/2022;2883,04
IDA-DI;26/08/2022;2884,83
IDA-DI;29/08/2022;2886,42
IDA-DI;30/08/2022;2888,14
IDA-DI;31/08/2022;2889,86
IDA-DI;01/09/2022;2891,63
IDA-DI;02/09/2022;2893,36
IDA-DI;05/09/2022;2895,27
IDA-DI;06/09/2022;2897,09
IDA-DI;08/09/2022;2898,90
IDA-DI;09/09/2022;2900,69
IDA-DI;12/09/2022;2902,40
IDA-DI;13/09/2022;2904,15
IDA-DI;14/09/2022;2905,96
IDA-DI;15/09/2022;2907,72
IDA-DI;16/09/2022;2909,39
IDA-DI;19/09/2022;2911,14
IDA-DI;20/09/2022;2912,96
IDA-DI;21/09/2022;2914,93
IDA-DI;22/09/2022;2916,74
IDA-DI;23/09/2022;2918,47
IDA-DI;26/09/2022;2920,13
IDA-DI;27/09/2022;2922,00
IDA-DI;28/09/2022;2923,98
IDA-DI;29/09/2022;2925,70
IDA-DI;30/09/2022;2927,46
IDA-DI;03/10/2022;2929,28
IDA-DI;04/10/2022;2931,03
IDA-DI;05/10/2022;2932,95
IDA-DI;06/10/2022;2934,75
IDA-DI;07/10/2022;2936,49
IDA-DI;10/10/2022;2938,20
IDA-DI;11/10/2022;2939,65
IDA-DI;13/10/2022;2941,31
IDA-DI;14/10/2022;2943,08
IDA-DI;17/10/2022;2945,03
IDA-DI;18/10/2022;2946,90
IDA-DI;19/10/2022;2948,72
IDA-DI;20/10/2022;2950,43
IDA-DI;21/10/2022;2952,16
IDA-DI;24/10/2022;2953,87
IDA-DI;25/10/2022;2955,54
IDA-DI;26/10/2022;2957,27
IDA-DI;27/10/2022;2959,02
IDA-DI;28/10/2022;2960,87
IDA-DI;31/10/2022;2962,58
IDA-DI;01/11/2022;2964,32
IDA-DI;03/11/2022;2966,07
IDA-DI;04/11/2022;2967,88
IDA-DI;07/11/2022;2969,55
IDA-DI;08/11/2022;2971,33
IDA-DI;09/11/2022;2973,01
IDA-DI;10/11/2022;2974,23
IDA-DI;11/11/2022;2975,71
IDA-DI;14/11/2022;2977,41
IDA-DI;16/11/2022;2979,00
IDA-DI;17/11/2022;2980,80
IDA-DI;18/11/2022;2982,53
IDA-DI;21/11/2022;2984,34
IDA-DI;22/11/2022;2985,87
IDA-DI;23/11/2022;2987,55
IDA-DI;24/11/2022;2989,27
IDA-DI;25/11/2022;2991,12
IDA-DI;28/11/2022;2992,72
IDA-DI;29/11/2022;2994,48
IDA-DI;30/11/2022;2996,28
IDA-DI;01/12/2022;2997,86
IDA-DI;02/12/2022;2999,66
IDA-DI;05/12/2022;3001,33
IDA-DI;06/12/2022;3003,01
IDA-DI;07/12/2022;3004,75
IDA-DI;08/12/2022;3006,50
IDA-DI;09/12/2022;3008,23
IDA-DI;12/12/2022;3009,82
IDA-DI;13/12/2022;3011,46
IDA-DI;14/12/2022;3013,16
IDA-DI;15/12/2022;3014,83
IDA-DI;16/12/2022;3016,36
IDA-DI;19/12/2022;3017,93
IDA-DI;20/12/2022;3019,65
IDA-DI;21/12/2022;3021,53
IDA-DI;22/12/2022;3023,28
IDA-DI;23/12/2022;3025,00
IDA-DI;26/12/2022;3026,58
IDA-DI;27/12/2022;3028,34
IDA-DI;28/12/2022;3030,14
IDA-DI;29/12/2022;3031,93
IDA-DI;30/12/2022;3033,67
IDA-DI;02/01/2023;3035,30
IDA-DI;03/01/2023;3037,24
IDA-DI;04/01/2023;3039,06
IDA-DI;05/01/2023;3040,75
IDA-DI;06/01/2023;3042,60
IDA-DI;09/01/2023;3044,44
IDA-DI;10/01/2023;3046,36
IDA-DI;11/01/2023;3048,18
IDA-DI;12/01/2023;3027,33
IDA-DI;13/01/2023;3028,36
IDA-DI;16/01/2023;3022,99
IDA-DI;17/01/2023;3016,54
IDA-DI;18/01/2023;3015,68
IDA-DI;19/01/2023;3014,62
IDA-DI;20/01/2023;3015,86
IDA-DI;23/01/2023;3017,03
IDA-DI;24/01/2023;3018,50
IDA-DI;25/01/2023;3019,96
IDA-DI;26/01/2023;3021,75
IDA-DI;27/01/2023;3023,28
IDA-DI;30/01/2023;3024,97
IDA-DI;31/01/2023;3026,40
IDA-DI;01/02/2023;3027,53
IDA-DI;02/02/2023;3022,07
IDA-DI;03/02/2023;3019,08
IDA-DI;06/02/2023;3019,56
IDA-DI;07/02/2023;3019,31
IDA-DI;08/02/2023;3019,56
IDA-DI;09/02/2023;3019,08
IDA-DI;10/02/2023;3018,46
IDA-DI;13/02/2023;3015,62
IDA-DI;14/02/2023;3013,13
IDA-DI;15/02/2023;3011,30
IDA-DI;16/02/2023;3011,69
IDA-DI;17/02/2023;3013,21
IDA-DI;22/02/2023;3014,49
IDA-DI;23/02/2023;3015,65
IDA-DI;24/02/2023;3016,49
IDA-DI;27/02/2023;3016,61
IDA-DI;28/02/2023;3017,17
IDA-DI;01/03/2023;3018,49
IDA-DI;02/03/2023;3019,24
IDA-DI;03/03/2023;3018,69
IDA-DI;06/03/2023;3017,82
IDA-DI;07/03/2023;3018,07
IDA-DI;08/03/2023;3018,74
IDA-DI;09/03/2023;3020,62
IDA-DI;10/03/2023;3021,67
IDA-DI;13/03/2023;3022,56
IDA-DI;14/03/2023;3024,27
IDA-DI;15/03/2023;3025,75
IDA-DI;16/03/2023;3027,20
IDA-DI;17/03/2023;3028,19
IDA-DI;20/03/2023;3028,64
IDA-DI;21/03/2023;3029,35
IDA-DI;22/03/2023;3029,55
IDA-DI;23/03/2023;3030,23
IDA-DI;24/03/2023;3030,67
IDA-DI;27/03/2023;3030,61
IDA-DI;28/03/2023;3032,72
IDA-DI;29/03/2023;3035,31
IDA-DI;30/03/2023;3037,82
IDA-DI;31/03/2023;3040,13
IDA-DI;03/04/2023;3042,49
IDA-DI;04/04/2023;3044,83
IDA-DI;05/04/2023;3046,87
IDA-DI;06/04/2023;3048,62
IDA-DI;10/04/2023;3049,97
IDA-DI;11/04/2023;3051,35
IDA-DI;12/04/2023;3052,83
IDA-DI;13/04/2023;3053,84
IDA-DI;14/04/2023;3054,74
IDA-DI;17/04/2023;3055,58
IDA-DI;18/04/2023;3056,68
IDA-DI;19/04/2023;3057,93
IDA-DI;20/04/2023;3058,77
IDA-DI;24/04/2023;3059,81
IDA-DI;25/04/2023;3061,02
IDA-DI;26/04/2023;3062,27
IDA-DI;27/04/2023;3063,51
IDA-DI;28/04/2023;3065,00
IDA-DI;02/05/2023;3066,33
IDA-DI;03/05/2023;3067,70
IDA-DI;04/05/2023;3069,03
IDA-DI;05/05/2023;3070,64
IDA-DI;08/05/2023;3071,85
IDA-DI;09/05/2023;3073,17
IDA-DI;10/05/2023;3074,52
IDA-DI;11/05/2023;3076,07
IDA-DI;12/05/2023;3077,88
IDA-DI;15/05/2023;3080,13
IDA-DI;16/05/2023;3082,33
IDA-DI;17/05/2023;3084,75
IDA-DI;18/05/2023;3087,17
IDA-DI;19/05/2023;3090,38
IDA-DI;22/05/2023;3093,65
IDA-DI;23/05/2023;3096,48
IDA-DI;24/05/2023;3099,60
IDA-DI;25/05/2023;3101,05
IDA-DI;26/05/2023;3103,71
IDA-DI;29/05/2023;3106,38
IDA-DI;30/05/2023;3109,43
IDA-DI;31/05/2023;3112,05
IDA-DI;01/06/2023;3114,57
IDA-DI;02/06/2023;3116,74
IDA-DI;05/06/2023;3119,07
IDA-DI;06/06/2023;3121,45
IDA-DI;07/06/2023;3123,33
IDA-DI;09/06/2023;3125,29
IDA-DI;12/06/2023;3127,51
IDA-DI;13/06/2023;3129,59
IDA-DI;14/06/2023;3131,68
IDA-DI;15/06/2023;3133,43
IDA-DI;16/06/2023;3135,52
IDA-DI;19/06/2023;3137,48
IDA-DI;20/06/2023;3139,45
IDA-DI;21/06/2023;3141,58
IDA-DI;22/06/2023;3143,53
IDA-DI;23/06/2023;3145,25
IDA-DI;26/06/2023;3146,36
IDA-DI;27/06/2023;3148,85
IDA-DI;28/06/2023;3150,75
IDA-DI;29/06/2023;3152,53
IDA-DI;30/06/2023;3153,91
IDA-DI;03/07/2023;3155,13
IDA-DI;04/07/2023;3156,71
IDA-DI;05/07/2023;3158,19
IDA-DI;06/07/2023;3159,54
IDA-DI;07/07/2023;3160,42
IDA-DI;10/07/2023;3162,06
IDA-DI;11/07/2023;3164,09
IDA-DI;12/07/2023;3166,61
IDA-DI;13/07/2023;3169,12
IDA-DI;14/07/2023;3171,58
IDA-DI;17/07/2023;3174,09
IDA-DI;18/07/2023;3176,69
IDA-DI;19/07/2023;3179,32
IDA-DI;20/07/2023;3181,67
IDA-DI;21/07/2023;3183,91
IDA-DI;24/07/2023;3186,39
IDA-DI;25/07/2023;3188,65
IDA-DI;26/07/2023;3191,53
IDA-DI;27/07/2023;3194,04
IDA-DI;28/07/2023;3196,72
IDA-DI;31/07/2023;3199,18
IDA-DI;01/08/2023;3201,49
IDA-DI;02/08/2023;3204,36
IDA-DI;03/08/2023;3206,98
IDA-DI;04/08/2023;3209,81
IDA-DI;07/08/2023;3212,69
IDA-DI;08/08/2023;3215,44
IDA-DI;09/08/2023;3218,13
IDA-DI;10/08/2023;3221,27
IDA-DI;11/08/2023;3224,01
IDA-DI;14/08/2023;3226,37
IDA-DI;15/08/2023;3228,70
IDA-DI;16/08/2023;3232,17
IDA-DI;17/08/2023;3235,21
IDA-DI;18/08/2023;3238,08
IDA-DI;21/08/2023;3240,64
IDA-DI;22/08/2023;3242,32
IDA-DI;23/08/2023;3244,90
IDA-DI;24/08/2023;3248,08
IDA-DI;25/08/2023;3251,05
IDA-DI;28/08/2023;3253,47
IDA-DI;29/08/2023;3255,76
IDA-DI;30/08/2023;3257,75
IDA-DI;31/08/2023;3259,83
IDA-DI;01/09/2023;3261,52
IDA-DI;04/09/2023;3263,67
IDA-DI;05/09/2023;3265,94
IDA-DI;06/09/2023;3268,00
IDA-DI;08/09/2023;3270,77
IDA-DI;11/09/2023;3272,41
IDA-DI;12/09/2023;3274,87
IDA-DI;13/09/2023;3276,11
IDA-DI;14/09/2023;3278,72
IDA-DI;15/09/2023;3280,93
IDA-DI;18/09/2023;3283,14
IDA-DI;19/09/2023;3285,96
IDA-DI;20/09/2023;3288,19
IDA-DI;21/09/2023;3290,76
IDA-DI;22/09/2023;3292,68
IDA-DI;25/09/2023;3295,26
IDA-DI;26/09/2023;3297,04
IDA-DI;27/09/2023;3299,35
IDA-DI;28/09/2023;3301,53
IDA-DI;29/09/2023;3303,32
IDA-DI;02/10/2023;3304,69
IDA-DI;03/10/2023;3306,75
IDA-DI;04/10/2023;3308,20
IDA-DI;05/10/2023;3309,79
IDA-DI;06/10/2023;3311,03
IDA-DI;09/10/2023;3312,13
IDA-DI;10/10/2023;3313,71
IDA-DI;11/10/2023;3315,91
IDA-DI;13/10/2023;3318,43
IDA-DI;16/10/2023;3320,38
IDA-DI;17/10/2023;3322,91
IDA-DI;18/10/2023;3324,50
IDA-DI;19/10/2023;3326,83
IDA-DI;20/10/2023;3329,91
IDA-DI;23/10/2023;3332,37
IDA-DI;24/10/2023;3334,80
IDA-DI;25/10/2023;3336,82
IDA-DI;26/10/2023;3338,79
IDA-DI;27/10/2023;3340,27
IDA-DI;30/10/2023;3342,46
IDA-DI;31/10/2023;3344,80
IDA-DI;01/11/2023;3347,03
IDA-DI;03/11/2023;3348,60
IDA-DI;06/11/2023;3350,62
IDA-DI;07/11/2023;3353,20
IDA-DI;08/11/2023;3355,08
IDA-DI;09/11/2023;3357,88
IDA-DI;10/11/2023;3360,30
IDA-DI;13/11/2023;3362,25
IDA-DI;14/11/2023;3364,43
IDA-DI;16/11/2023;3366,89
IDA-DI;17/11/2023;3367,75
IDA-DI;20/11/2023;3370,01
IDA-DI;21/11/2023;3372,02
IDA-DI;22/11/2023;3373,76
IDA-DI;23/11/2023;3375,66
IDA-DI;24/11/2023;3377,85
IDA-DI;27/11/2023;3379,93
IDA-DI;28/11/2023;3381,97
IDA-DI;29/11/2023;3383,90
IDA-DI;30/11/2023;3386,07
IDA-DI;01/12/2023;3387,57
IDA-DI;04/12/2023;3388,33
IDA-DI;05/12/2023;3389,66
IDA-DI;06/12/2023;3391,41
IDA-DI;07/12/2023;3393,04
IDA-DI;08/12/2023;3394,96
IDA-DI;11/12/2023;3397,15
IDA-DI;12/12/2023;3399,15
IDA-DI;13/12/2023;3401,19
IDA-DI;14/12/2023;3402,86
IDA-DI;15/12/2023;3403,02
IDA-DI;18/12/2023;3405,72
IDA-DI;19/12/2023;3407,51
IDA-DI;20/12/2023;3409,16
IDA-DI;21/12/2023;3410,85
IDA-DI;22/12/2023;3412,80
IDA-DI;26/12/2023;3414,12
IDA-DI;27/12/2023;3415,86
IDA-DI;28/12/2023;3417,53
IDA-DI;29/12/2023;3419,29
IDA-DI;02/01/2024;3420,54
IDA-DI;03/01/2024;3424,03
IDA-DI;04/01/2024;3425,52
IDA-DI;05/01/2024;3427,12
Idex-CDI Geral JGP;31/07/2017;1,00
Idex-CDI Geral JGP;01/08/2017;1,00
Idex-CDI Geral JGP;02/08/2017;1,00
Idex-CDI Geral JGP;03/08/2017;1,00
Idex-CDI Geral JGP;04/08/2017;1,00
Idex-CDI Geral JGP;07/08/2017;1,00
Idex-CDI Geral JGP;08/08/2017;1,00
Idex-CDI Geral JGP;09/08/2017;1,00
Idex-CDI Geral JGP;10/08/2017;1,00
Idex-CDI Geral JGP;11/08/2017;1,00
Idex-CDI Geral JGP;14/08/2017;1,00
Idex-CDI Geral JGP;15/08/2017;1,00
Idex-CDI Geral JGP;16/08/2017;1,00
Idex-CDI Geral JGP;17/08/2017;1,00
Idex-CDI Geral JGP;18/08/2017;1,01
Idex-CDI Geral JGP;21/08/2017;1,01
Idex-CDI Geral JGP;22/08/2017;1,01
Idex-CDI Geral JGP;23/08/2017;1,01
Idex-CDI Geral JGP;24/08/2017;1,01
Idex-CDI Geral JGP;25/08/2017;1,01
Idex-CDI Geral JGP;28/08/2017;1,01
Idex-CDI Geral JGP;29/08/2017;1,01
Idex-CDI Geral JGP;30/08/2017;1,01
Idex-CDI Geral JGP;31/08/2017;1,01
Idex-CDI Geral JGP;01/09/2017;1,01
Idex-CDI Geral JGP;04/09/2017;1,01
Idex-CDI Geral JGP;05/09/2017;1,01
Idex-CDI Geral JGP;06/09/2017;1,01
Idex-CDI Geral JGP;08/09/2017;1,01
Idex-CDI Geral JGP;11/09/2017;1,01
Idex-CDI Geral JGP;12/09/2017;1,01
Idex-CDI Geral JGP;13/09/2017;1,01
Idex-CDI Geral JGP;14/09/2017;1,01
Idex-CDI Geral JGP;15/09/2017;1,01
Idex-CDI Geral JGP;18/09/2017;1,01
Idex-CDI Geral JGP;19/09/2017;1,01
Idex-CDI Geral JGP;20/09/2017;1,01
Idex-CDI Geral JGP;21/09/2017;1,01
Idex-CDI Geral JGP;22/09/2017;1,01
Idex-CDI Geral JGP;25/09/2017;1,01
Idex-CDI Geral JGP;26/09/2017;1,02
Idex-CDI Geral JGP;27/09/2017;1,02
Idex-CDI Geral JGP;28/09/2017;1,02
Idex-CDI Geral JGP;29/09/2017;1,02
Idex-CDI Geral JGP;02/10/2017;1,02
Idex-CDI Geral JGP;03/10/2017;1,02
Idex-CDI Geral JGP;04/10/2017;1,02
Idex-CDI Geral JGP;05/10/2017;1,02
Idex-CDI Geral JGP;06/10/2017;1,02
Idex-CDI Geral JGP;09/10/2017;1,02
Idex-CDI Geral JGP;10/10/2017;1,02
Idex-CDI Geral JGP;11/10/2017;1,02
Idex-CDI Geral JGP;13/10/2017;1,02
Idex-CDI Geral JGP;16/10/2017;1,02
Idex-CDI Geral JGP;17/10/2017;1,02
Idex-CDI Geral JGP;18/10/2017;1,02
Idex-CDI Geral JGP;19/10/2017;1,02
Idex-CDI Geral JGP;20/10/2017;1,02
Idex-CDI Geral JGP;23/10/2017;1,02
Idex-CDI Geral JGP;24/10/2017;1,02
Idex-CDI Geral JGP;25/10/2017;1,02
Idex-CDI Geral JGP;26/10/2017;1,02
Idex-CDI Geral JGP;27/10/2017;1,02
Idex-CDI Geral JGP;30/10/2017;1,02
Idex-CDI Geral JGP;31/10/2017;1,02
Idex-CDI Geral JGP;01/11/2017;1,02
Idex-CDI Geral JGP;03/11/2017;1,02
Idex-CDI Geral JGP;06/11/2017;1,02
Idex-CDI Geral JGP;07/11/2017;1,02
Idex-CDI Geral JGP;08/11/2017;1,02
Idex-CDI Geral JGP;09/11/2017;1,03
Idex-CDI Geral JGP;10/11/2017;1,03
Idex-CDI Geral JGP;13/11/2017;1,03
Idex-CDI Geral JGP;14/11/2017;1,03
Idex-CDI Geral JGP;16/11/2017;1,03
Idex-CDI Geral JGP;17/11/2017;1,03
Idex-CDI Geral JGP;20/11/2017;1,03
Idex-CDI Geral JGP;21/11/2017;1,03
Idex-CDI Geral JGP;22/11/2017;1,03
Idex-CDI Geral JGP;23/11/2017;1,03
Idex-CDI Geral JGP;24/11/2017;1,03
Idex-CDI Geral JGP;27/11/2017;1,03
Idex-CDI Geral JGP;28/11/2017;1,03
Idex-CDI Geral JGP;29/11/2017;1,03
Idex-CDI Geral JGP;30/11/2017;1,03
Idex-CDI Geral JGP;01/12/2017;1,03
Idex-CDI Geral JGP;04/12/2017;1,03
Idex-CDI Geral JGP;05/12/2017;1,03
Idex-CDI Geral JGP;06/12/2017;1,03
Idex-CDI Geral JGP;07/12/2017;1,03
Idex-CDI Geral JGP;08/12/2017;1,03
Idex-CDI Geral JGP;11/12/2017;1,03
Idex-CDI Geral JGP;12/12/2017;1,03
Idex-CDI Geral JGP;13/12/2017;1,03
Idex-CDI Geral JGP;14/12/2017;1,03
Idex-CDI Geral JGP;15/12/2017;1,03
Idex-CDI Geral JGP;18/12/2017;1,03
Idex-CDI Geral JGP;19/12/2017;1,04
Idex-CDI Geral JGP;20/12/2017;1,04
Idex-CDI Geral JGP;21/12/2017;1,04
Idex-CDI Geral JGP;22/12/2017;1,04
Idex-CDI Geral JGP;26/12/2017;1,04
Idex-CDI Geral JGP;27/12/2017;1,04
Idex-CDI Geral JGP;28/12/2017;1,04
Idex-CDI Geral JGP;29/12/2017;1,04
Idex-CDI Geral JGP;02/01/2018;1,04
Idex-CDI Geral JGP;03/01/2018;1,04
Idex-CDI Geral JGP;04/01/2018;1,04
Idex-CDI Geral JGP;05/01/2018;1,04
Idex-CDI Geral JGP;08/01/2018;1,04
Idex-CDI Geral JGP;09/01/2018;1,04
Idex-CDI Geral JGP;10/01/2018;1,04
Idex-CDI Geral JGP;11/01/2018;1,04
Idex-CDI Geral JGP;12/01/2018;1,04
Idex-CDI Geral JGP;15/01/2018;1,04
Idex-CDI Geral JGP;16/01/2018;1,04
Idex-CDI Geral JGP;17/01/2018;1,04
Idex-CDI Geral JGP;18/01/2018;1,04
Idex-CDI Geral JGP;19/01/2018;1,04
Idex-CDI Geral JGP;22/01/2018;1,04
Idex-CDI Geral JGP;23/01/2018;1,04
Idex-CDI Geral JGP;24/01/2018;1,04
Idex-CDI Geral JGP;25/01/2018;1,04
Idex-CDI Geral JGP;26/01/2018;1,04
Idex-CDI Geral JGP;29/01/2018;1,04
Idex-CDI Geral JGP;30/01/2018;1,04
Idex-CDI Geral JGP;31/01/2018;1,04
Idex-CDI Geral JGP;01/02/2018;1,04
Idex-CDI Geral JGP;02/02/2018;1,05
Idex-CDI Geral JGP;05/02/2018;1,05
Idex-CDI Geral JGP;06/02/2018;1,05
Idex-CDI Geral JGP;07/02/2018;1,05
Idex-CDI Geral JGP;08/02/2018;1,05
Idex-CDI Geral JGP;09/02/2018;1,05
Idex-CDI Geral JGP;14/02/2018;1,05
Idex-CDI Geral JGP;15/02/2018;1,05
Idex-CDI Geral JGP;16/02/2018;1,05
Idex-CDI Geral JGP;19/02/2018;1,05
Idex-CDI Geral JGP;20/02/2018;1,05
Idex-CDI Geral JGP;21/02/2018;1,05
Idex-CDI Geral JGP;22/02/2018;1,05
Idex-CDI Geral JGP;23/02/2018;1,05
Idex-CDI Geral JGP;26/02/2018;1,05
Idex-CDI Geral JGP;27/02/2018;1,05
Idex-CDI Geral JGP;28/02/2018;1,05
Idex-CDI Geral JGP;01/03/2018;1,05
Idex-CDI Geral JGP;02/03/2018;1,05
Idex-CDI Geral JGP;05/03/2018;1,05
Idex-CDI Geral JGP;06/03/2018;1,05
Idex-CDI Geral JGP;07/03/2018;1,05
Idex-CDI Geral JGP;08/03/2018;1,05
Idex-CDI Geral JGP;09/03/2018;1,05
Idex-CDI Geral JGP;12/03/2018;1,05
Idex-CDI Geral JGP;13/03/2018;1,05
Idex-CDI Geral JGP;14/03/2018;1,05
Idex-CDI Geral JGP;15/03/2018;1,05
Idex-CDI Geral JGP;16/03/2018;1,05
Idex-CDI Geral JGP;19/03/2018;1,05
Idex-CDI Geral JGP;20/03/2018;1,06
Idex-CDI Geral JGP;21/03/2018;1,06
Idex-CDI Geral JGP;22/03/2018;1,06
Idex-CDI Geral JGP;23/03/2018;1,06
Idex-CDI Geral JGP;26/03/2018;1,06
Idex-CDI Geral JGP;27/03/2018;1,06
Idex-CDI Geral JGP;28/03/2018;1,06
Idex-CDI Geral JGP;29/03/2018;1,06
Idex-CDI Geral JGP;02/04/2018;1,06
Idex-CDI Geral JGP;03/04/2018;1,06
Idex-CDI Geral JGP;04/04/2018;1,06
Idex-CDI Geral JGP;05/04/2018;1,06
Idex-CDI Geral JGP;06/04/2018;1,06
Idex-CDI Geral JGP;09/04/2018;1,06
Idex-CDI Geral JGP;10/04/2018;1,06
Idex-CDI Geral JGP;11/04/2018;1,06
Idex-CDI Geral JGP;12/04/2018;1,06
Idex-CDI Geral JGP;13/04/2018;1,06
Idex-CDI Geral JGP;16/04/2018;1,06
Idex-CDI Geral JGP;17/04/2018;1,06
Idex-CDI Geral JGP;18/04/2018;1,06
Idex-CDI Geral JGP;19/04/2018;1,06
Idex-CDI Geral JGP;20/04/2018;1,06
Idex-CDI Geral JGP;23/04/2018;1,06
Idex-CDI Geral JGP;24/04/2018;1,06
Idex-CDI Geral JGP;25/04/2018;1,06
Idex-CDI Geral JGP;26/04/2018;1,06
Idex-CDI Geral JGP;27/04/2018;1,06
Idex-CDI Geral JGP;30/04/2018;1,06
Idex-CDI Geral JGP;02/05/2018;1,06
Idex-CDI Geral JGP;03/05/2018;1,06
Idex-CDI Geral JGP;04/05/2018;1,06
Idex-CDI Geral JGP;07/05/2018;1,07
Idex-CDI Geral JGP;08/05/2018;1,07
Idex-CDI Geral JGP;09/05/2018;1,07
Idex-CDI Geral JGP;10/05/2018;1,07
Idex-CDI Geral JGP;11/05/2018;1,07
Idex-CDI Geral JGP;14/05/2018;1,07
Idex-CDI Geral JGP;15/05/2018;1,07
Idex-CDI Geral JGP;16/05/2018;1,07
Idex-CDI Geral JGP;17/05/2018;1,07
Idex-CDI Geral JGP;18/05/2018;1,07
Idex-CDI Geral JGP;21/05/2018;1,07
Idex-CDI Geral JGP;22/05/2018;1,07
Idex-CDI Geral JGP;23/05/2018;1,07
Idex-CDI Geral JGP;24/05/2018;1,07
Idex-CDI Geral JGP;25/05/2018;1,07
Idex-CDI Geral JGP;28/05/2018;1,07
Idex-CDI Geral JGP;29/05/2018;1,07
Idex-CDI Geral JGP;30/05/2018;1,07
Idex-CDI Geral JGP;01/06/2018;1,07
Idex-CDI Geral JGP;04/06/2018;1,07
Idex-CDI Geral JGP;05/06/2018;1,07
Idex-CDI Geral JGP;06/06/2018;1,07
Idex-CDI Geral JGP;07/06/2018;1,07
Idex-CDI Geral JGP;08/06/2018;1,07
Idex-CDI Geral JGP;11/06/2018;1,07
Idex-CDI Geral JGP;12/06/2018;1,07
Idex-CDI Geral JGP;13/06/2018;1,07
Idex-CDI Geral JGP;14/06/2018;1,07
Idex-CDI Geral JGP;15/06/2018;1,07
Idex-CDI Geral JGP;18/06/2018;1,07
Idex-CDI Geral JGP;19/06/2018;1,07
Idex-CDI Geral JGP;20/06/2018;1,07
Idex-CDI Geral JGP;21/06/2018;1,08
Idex-CDI Geral JGP;22/06/2018;1,08
Idex-CDI Geral JGP;25/06/2018;1,08
Idex-CDI Geral JGP;26/06/2018;1,08
Idex-CDI Geral JGP;27/06/2018;1,08
Idex-CDI Geral JGP;28/06/2018;1,08
Idex-CDI Geral JGP;29/06/2018;1,08
Idex-CDI Geral JGP;02/07/2018;1,08
Idex-CDI Geral JGP;03/07/2018;1,08
Idex-CDI Geral JGP;04/07/2018;1,08
Idex-CDI Geral JGP;05/07/2018;1,08
Idex-CDI Geral JGP;06/07/2018;1,08
Idex-CDI Geral JGP;09/07/2018;1,08
Idex-CDI Geral JGP;10/07/2018;1,08
Idex-CDI Geral JGP;11/07/2018;1,08
Idex-CDI Geral JGP;12/07/2018;1,08
Idex-CDI Geral JGP;13/07/2018;1,08
Idex-CDI Geral JGP;16/07/2018;1,08
Idex-CDI Geral JGP;17/07/2018;1,08
Idex-CDI Geral JGP;18/07/2018;1,08
Idex-CDI Geral JGP;19/07/2018;1,08
Idex-CDI Geral JGP;20/07/2018;1,08
Idex-CDI Geral JGP;23/07/2018;1,08
